#{"t_start": 1736034574.6894507, "env_id": "None"}
r,l,t
7.793647,162,7799.82425
6.762905,258,7810.593292
7.754814,180,7817.782889
6.849383,194,7825.615518
5.380345,114,7830.670821
4.601319,171,7837.504828
7.754797,187,7845.170687
7.521398,169,7851.974766
6.819017,169,7858.658728
7.601394,179,7866.051797
7.451074,194,7873.983588
6.393501,199,7882.406692
7.581039,183,7889.799884
7.215281,193,7897.309937
6.588211,156,7903.320937
7.960803,174,7910.404551
6.724076,178,7917.570903
7.485898,197,7925.263889
7.294936,194,7932.78863
4.003519,213,7941.16519
8.64042,254,7951.237093
7.845195,175,7958.365093
7.791425,208,7966.558392
7.367831,156,7972.844621
7.688282,179,7980.096563
5.806216,204,7988.080055
8.065184,211,7997.811296
6.025144,109,8003.396515
6.565421,163,8010.194395
7.299113,141,8016.141572
7.769379,222,8025.141804
2.739815,260,8035.899981
8.885935,196,8044.113587
5.927355,121,8048.825824
6.180604,160,8055.367416
7.016124,244,8065.145957
7.722176,176,8072.716087
5.407534,256,8083.056011
5.740515,106,8087.845339
7.153158,144,8093.860283
7.317537,148,8100.137393
7.125885,193,8108.31273
7.963229,190,8115.847775
8.020376,201,8124.052599
5.836196,168,8130.87716
6.955525,196,8139.035728
6.20891,153,8145.644782
4.439043,102,8150.362974
7.574858,206,8158.793363
4.881285,102,8162.868613
6.23157,164,8169.534699
6.417272,158,8176.060043
7.134473,189,8183.78068
6.043981,201,8192.042485
6.524044,208,8200.746417
5.771255,167,8208.219934
7.164186,184,8216.255191
7.167086,164,8223.923625
7.770335,185,8232.359378
7.123986,142,8239.447133
6.335461,195,8249.325816
8.30979,179,8257.697582
7.643682,209,8266.559417
8.26561,192,8274.562885
4.907984,106,8278.955486
7.113561,217,8287.605333
2.819501,116,8292.491191
2.767202,122,8297.393951
6.798517,200,8305.64247
6.297128,182,8313.24474
6.720149,294,8325.094809
6.955935,170,8332.067195
6.475631,169,8339.236242
6.71544,196,8347.126479
7.90289,186,8354.770418
6.983758,172,8361.658929
7.266152,191,8369.598621
6.339751,170,8376.756079
7.68089,222,8386.332885
6.898203,160,8393.120343
7.468497,169,8400.624681
6.939485,181,8407.221406
6.310222,123,8411.170341
6.351529,153,8415.86032
8.212753,187,8421.859111
6.994692,151,8428.119443
6.544633,196,8436.016159
8.253061,202,8444.03096
7.424629,167,8451.124005
4.161412,196,8458.978683
7.736228,210,8467.692514
7.721509,204,8475.773778
6.88634,172,8482.923124
8.398962,273,8494.111193
6.788399,187,8502.010065
7.507375,176,8509.427197
6.617102,158,8515.990189
7.970475,173,8522.978529
7.224144,184,8530.661289
6.571249,180,8537.81658
6.69605,169,8544.593519
7.377903,187,8552.170515
2.422786,150,8558.889244
4.693034,226,8568.394225
6.441029,169,8575.652049
7.586717,179,8582.962739
6.516569,145,8588.560641
8.130203,314,8600.917252
8.088953,195,8608.774939
8.088596,186,8616.33359
8.272689,192,8623.982192
7.490887,192,8631.692935
5.861904,135,8637.204582
7.694369,193,8644.950579
8.202585,188,8652.424371
5.884684,166,8659.148733
7.41793,155,8665.369019
7.243361,169,8672.481586
5.551826,140,8678.370678
6.09368,165,8684.759578
7.873127,197,8692.604881
6.114595,142,8698.500482
7.428607,159,8705.694706
7.394111,183,8713.108562
6.174217,141,8719.01715
4.555727,182,8726.945038
5.55579,139,8732.96895
7.373471,180,8740.778709
7.842325,216,8749.877825
7.485381,150,8756.276921
8.161517,240,8766.206791
6.445087,135,8772.163945
2.110345,171,8779.391481
8.11207,183,8787.1148
7.497439,239,8796.88781
8.058618,240,8806.812365
7.691084,142,8812.943994
7.729982,274,8824.259025
6.40063,176,8831.671309
7.767158,206,8840.327866
7.45332,172,8847.702302
7.684615,192,8855.861811
7.555215,185,8863.828136
7.151686,160,8870.666775
6.121793,172,8878.014916
6.846833,151,8884.042326
5.896366,148,8890.403016
6.523407,152,8897.804011
6.94869,138,8904.411611
7.105474,149,8911.230267
4.988065,127,8916.831586
8.012545,169,8924.205198
5.997709,193,8932.628507
7.937725,173,8940.084397
5.94587,168,8946.989058
4.114463,102,8951.550316
8.0453,241,8961.704612
8.201603,181,8969.480615
7.95045,143,8975.711513
7.435693,189,8983.493858
6.261162,153,8990.190575
7.779803,248,9000.363395
6.440916,134,9006.42476
7.208415,163,9013.374195
6.21955,174,9020.953537
7.343548,307,9033.65616
6.333628,167,9040.777723
1.530642,100,9044.937358
5.903883,163,9051.931734
6.954318,225,9061.763415
2.262331,198,9070.2361
6.848315,180,9078.255109
7.189439,183,9086.118362
8.123704,181,9093.828199
7.798273,173,9101.39898
7.94173,190,9109.482134
8.826139,221,9118.705334
8.133163,186,9126.502174
7.624842,146,9133.365867
5.75263,120,9138.406664
5.926894,165,9145.542812
7.108235,178,9153.140284
7.842351,201,9161.661575
6.6295,212,9170.775743
8.107517,247,9180.948812
7.658009,174,9187.937588
5.26573,129,9193.675884
6.731704,168,9200.106388
7.163015,177,9207.18666
6.957734,164,9214.278224
7.626291,152,9220.289464
7.787058,152,9226.524782
8.141506,182,9234.360464
7.247069,178,9241.606418
9.251417,186,9249.64947
7.513304,172,9256.765042
8.090301,191,9264.899789
6.332618,137,9270.722585
7.202931,199,9278.862924
4.92902,151,9284.784272
5.301038,166,9291.771236
7.619591,184,9299.381066
7.372143,170,9306.64798
8.304799,189,9314.906954
5.728949,150,9321.357182
7.924916,186,9328.792214
6.372961,178,9336.316353
6.080658,190,9344.386028
7.490028,143,9350.358638
8.556237,174,9357.519157
7.933082,196,9365.390801
6.646198,245,9375.178535
4.962452,113,9380.026408
6.772735,141,9385.861069
8.177121,178,9392.985027
3.716646,95,9396.877493
7.567997,181,9404.803141
8.274949,151,9410.791989
5.32186,154,9416.965074
6.225844,151,9422.75092
8.449767,232,9431.950409
7.248483,228,9441.066228
5.494576,166,9447.745183
7.291371,194,9455.541537
7.44155,138,9461.430407
6.777672,184,9468.747878
7.52913,238,9478.875504
7.229512,162,9485.816596
7.413171,212,9494.646779
8.419285,215,9503.854868
5.641657,215,9512.76454
7.345982,177,9520.082847
7.518883,145,9526.328581
7.652004,215,9534.858186
7.475093,175,9542.434024
7.307186,153,9548.726677
5.714623,185,9556.682157
7.811701,189,9564.519362
6.535519,163,9570.777201
7.572009,275,9582.12289
7.519461,146,9588.20855
7.12194,165,9594.762258
7.078117,144,9600.845729
6.995802,199,9609.009411
5.599378,127,9614.131692
5.110492,101,9618.951743
6.326775,175,9626.483038
6.413574,127,9631.809567
8.078899,182,9639.190804
8.308887,190,9646.943992
8.215722,209,9656.201772
7.276585,154,9662.450906
5.044109,194,9670.490479
7.223995,193,9678.599823
5.254399,111,9683.516643
7.541401,236,9693.183598
5.690665,147,9699.74856
5.8413,208,9708.394532
6.092246,114,9712.989916
8.089529,221,9722.338609
7.427709,180,9729.599352
6.964629,167,9736.202864
7.934368,191,9743.872603
8.129387,217,9752.559249
8.006833,245,9762.523771
5.207378,163,9769.235173
3.606296,80,9772.928223
7.308432,215,9781.665034
7.073791,186,9789.50554
7.479426,197,9799.056541
7.237591,182,9807.455771
6.032843,172,9814.864595
6.187887,214,9823.683604
4.720622,106,9828.324753
3.565982,88,9832.312527
8.527376,208,9840.759364
7.825024,181,9848.70149
8.044557,180,9856.45722
7.101287,215,9865.248447
5.334398,194,9873.376141
5.955769,138,9879.233373
7.611051,171,9886.385448
7.102679,186,9893.920929
6.73234,157,9900.163351
6.614897,163,9907.30113
7.8288,200,9915.55436
7.695834,232,9925.058581
6.500769,136,9930.763967
7.58813,224,9940.047204
7.703996,207,9948.343383
6.171058,180,9956.186001
6.773085,137,9961.994051
6.341858,158,9968.266057
6.859248,289,9980.183553
6.227737,111,9985.164123
7.875055,286,9996.610667
5.8975,244,10006.231023
7.891042,173,10013.666538
6.479604,203,10022.317092
4.387808,97,10026.330587
6.940029,167,10033.341233
4.554197,100,10037.987845
7.44397,168,10044.773387
7.351542,201,10053.645633
7.778255,184,10061.204373
2.299519,142,10066.732074
7.221863,172,10073.665811
6.432703,161,10080.212157
7.257476,170,10087.353122
6.001535,159,10093.559005
7.309165,159,10099.985626
7.314984,212,10109.260707
7.009446,149,10115.316357
6.726879,169,10122.646114
7.660567,193,10130.672229
6.798523,131,10136.275254
6.960992,158,10143.359468
6.656413,153,10149.940701
6.519327,160,10156.948319
7.371306,141,10162.832443
7.032866,152,10168.897444
7.075319,204,10177.421705
7.883247,151,10183.639969
5.550145,214,10192.161843
5.855038,166,10199.681967
2.160574,175,10207.496355
6.614126,169,10215.036771
6.673661,177,10221.073347
6.025835,186,10226.997112
5.66096,124,10231.840726
8.182078,235,10241.657151
5.716347,201,10249.966387
5.672696,128,10255.140127
6.990016,196,10262.816724
8.627506,187,10270.155106
5.908125,137,10275.665814
7.746087,178,10282.724593
7.158036,192,10290.19958
6.987393,169,10296.903543
7.608248,148,10303.027943
6.551561,138,10308.763333
8.200612,221,10317.486086
7.999873,187,10325.231325
8.390464,173,10332.768306
6.954725,210,10340.902168
7.993233,203,10348.850705
7.760068,189,10356.205298
7.848477,214,10364.896026
4.212807,94,10368.635068
6.555664,156,10374.799648
7.252098,157,10380.954305
6.679477,246,10390.636199
6.319837,171,10397.431395
8.236844,174,10405.060675
6.555613,134,10410.301248
7.118615,219,10418.994874
2.697794,231,10427.921383
7.43626,202,10436.326508
8.459133,209,10444.640706
6.575032,133,10450.232471
5.439529,107,10454.999753
7.930199,171,10462.703916
7.080251,175,10470.031431
7.617473,162,10476.927464
8.014602,176,10484.245784
7.855555,208,10493.087927
7.448095,183,10500.41091
7.545507,196,10508.632989
7.794941,166,10515.813194
5.254993,161,10522.414306
7.249498,161,10529.254659
6.083427,193,10537.346061
8.178354,173,10544.601638
8.123614,189,10552.358325
5.962378,156,10559.148619
7.072083,231,10569.284899
6.81188,169,10576.499735
9.049881,185,10585.189366
5.661289,105,10589.72088
6.253507,162,10596.751692
6.642075,132,10602.510062
5.144493,129,10608.242303
5.361346,102,10612.544175
5.87877,126,10618.316043
7.989618,217,10627.483799
7.599367,266,10638.865814
6.935648,171,10646.107566
6.532292,137,10652.019067
7.589996,143,10658.299278
7.691426,190,10666.453181
7.048033,178,10673.992816
5.263185,101,10678.302569
7.218521,140,10684.4323
6.849527,196,10693.178645
7.011524,161,10701.382635
7.091547,183,10709.501573
4.067753,91,10713.355082
7.151223,257,10724.391109
6.795004,291,10737.034084
7.53742,195,10745.497989
7.24474,206,10754.134068
8.181248,209,10762.949445
7.772522,171,10770.280884
7.016849,180,10778.077193
6.883738,181,10785.821369
7.42387,179,10793.519155
7.349703,194,10801.748058
6.73073,231,10812.099382
5.810074,107,10816.619023
7.672943,189,10825.096292
8.851838,190,10833.181372
2.850135,219,10842.194402
8.053063,182,10849.747903
8.786282,182,10857.330278
6.993035,173,10864.665533
7.917351,200,10873.269778
7.84908,177,10880.747393
6.498567,181,10887.94269
8.307261,203,10896.44777
7.194656,212,10905.068711
8.530804,177,10912.476452
5.629176,103,10916.956087
7.667141,241,10926.180984
3.056486,90,10930.250914
6.217938,156,10936.581983
7.223324,206,10944.977703
8.155876,179,10952.039478
6.594951,131,10957.37173
6.492742,134,10963.012995
7.076235,152,10968.730254
8.588363,174,10975.995795
7.126734,193,10983.264359
8.018387,192,10990.777039
7.976034,174,10997.936662
5.388958,119,11003.01636
7.885542,153,11009.225749
6.738837,167,11016.055604
5.957776,139,11021.815884
7.331033,190,11029.449474
7.040386,246,11038.863585
7.170163,229,11048.104019
7.397338,185,11055.545762
7.851349,178,11062.454726
7.43587,158,11069.073379
6.507167,246,11079.004992
6.386624,135,11084.642102
7.816545,201,11092.101009
7.80418,141,11098.208436
7.717622,182,11105.879836
6.1627,162,11112.985571
7.574266,239,11122.311144
6.735638,195,11130.226899
5.559651,153,11136.369945
6.884841,179,11143.453358
6.622497,160,11150.136415
2.502907,140,11155.435297
5.479026,107,11159.871433
7.419537,157,11166.696531
6.573856,141,11173.084656
6.044075,373,11188.432245
6.812172,130,11194.12288
6.41849,150,11200.722132
8.104706,175,11208.197529
7.360696,219,11217.320093
6.411285,260,11228.491901
7.534595,208,11237.468922
5.647293,173,11245.244617
7.130273,176,11252.626331
8.419291,190,11260.601019
7.558977,233,11270.422975
7.746256,172,11278.106208
7.242192,189,11286.053025
7.392901,249,11296.365338
6.938844,225,11306.084721
7.564081,193,11314.531303
7.712827,190,11322.634495
5.734985,112,11327.76982
7.229618,198,11336.287342
7.90909,248,11347.159066
8.036629,203,11355.553039
6.2477,121,11360.893774
5.995272,113,11365.624579
8.504487,206,11374.238242
7.024096,206,11382.766464
7.889596,185,11390.607333
7.405287,234,11400.294133
7.811647,189,11407.950059
6.970503,171,11415.487059
7.164268,173,11422.869101
6.850076,206,11431.55748
6.727224,139,11437.68266
7.392155,244,11447.950257
7.783575,169,11455.26117
3.54976,98,11459.458823
8.600123,197,11467.727409
5.494886,139,11473.880985
6.442135,170,11481.157146
7.064699,174,11488.167279
7.197708,175,11495.683098
7.261549,175,11503.184295
5.728316,107,11507.707754
7.882988,210,11516.81799
7.058381,192,11524.969463
5.686908,116,11529.747695
7.851078,244,11540.374368
6.619444,164,11547.11809
7.925391,216,11556.592592
6.891719,241,11566.577304
1.83224,85,11570.198951
7.452185,196,11578.489917
0.21344,188,11586.536845
3.939538,93,11590.649334
7.963919,188,11599.440364
7.892088,217,11609.632115
6.413011,118,11614.559024
7.301132,200,11623.068681
0.100079,74,11626.752458
8.110567,200,11635.482344
7.534704,156,11642.348807
7.197943,180,11650.242797
7.033317,153,11656.165698
6.449426,135,11661.746961
7.143144,148,11667.461488
7.71704,223,11676.349981
5.755645,113,11681.098673
7.199137,223,11689.779672
7.217741,248,11699.873184
7.294305,165,11706.572015
5.028076,98,11710.413341
8.125404,203,11718.629853
7.827417,195,11726.6285
7.075403,214,11735.357449
6.543187,183,11742.653812
6.954174,170,11749.478076
6.89611,214,11757.866935
6.042193,179,11765.027683
2.71406,105,11769.44454
7.824173,199,11778.094675
6.149574,188,11785.650352
3.321533,160,11792.168921
6.332028,155,11798.268128
7.82517,176,11805.707424
7.022474,219,11814.589925
7.482068,179,11821.825584
6.382896,198,11830.284951
6.610133,294,11842.362086
7.331262,167,11849.127268
5.046725,103,11853.63848
7.226905,236,11863.774824
6.384815,220,11873.054899
5.610154,135,11878.736588
7.025236,187,11886.050417
7.173525,149,11892.223932
7.732662,181,11900.090115
8.604007,234,11909.710588
7.287148,189,11917.663315
6.535947,172,11924.737966
4.259094,108,11929.903767
6.468952,117,11934.815022
6.662554,206,11942.9652
7.3446,172,11950.134999
7.40201,233,11959.837514
6.694359,209,11968.649021
7.433507,187,11976.440087
7.215027,185,11983.547417
7.789184,191,11992.120158
6.863261,167,11997.254577
7.686382,222,12004.169411
8.110634,179,12009.556801
7.197282,201,12015.815676
7.132139,175,12020.659754
6.779821,155,12025.555034
8.01679,181,12031.198743
6.977484,217,12037.836658
7.8114,193,12043.945538
7.56604,178,12049.470196
6.196288,147,12054.024961
7.262693,183,12059.67248
4.892587,139,12064.194556
7.575184,176,12069.848122
6.008178,203,12076.214964
8.177968,195,12082.327159
7.167591,236,12089.729961
3.97098,142,12094.329031
7.70132,243,12102.207646
8.529583,218,12109.087755
7.832176,209,12115.663789
7.048782,169,12120.958429
8.146598,189,12127.05689
6.609498,133,12131.150461
7.555684,181,12137.664871
7.48023,153,12144.309794
6.974109,152,12150.994426
6.735003,166,12158.041035
6.603763,172,12165.41425
6.982218,176,12171.850595
6.747627,160,12176.892629
7.859002,187,12184.284763
5.586064,163,12189.371632
7.54366,201,12197.045533
7.190716,216,12205.818798
7.89937,182,12212.056052
6.822031,147,12216.956171
9.683465,270,12225.200396
7.753242,156,12230.224402
8.781482,199,12236.40903
7.222756,145,12240.514657
7.518605,145,12246.398224
7.48682,147,12252.360291
6.482311,138,12256.534145
8.521988,177,12261.842453
7.663169,223,12268.765868
7.365725,183,12275.265052
5.957922,114,12280.121889
7.688436,180,12287.179445
7.676355,173,12293.653044
7.389818,168,12300.269506
5.880288,122,12305.922653
8.143664,221,12315.277456
8.309817,171,12322.051999
7.983952,223,12330.43386
8.425218,202,12338.036295
7.774249,166,12344.731782
7.122394,158,12351.260268
7.720753,176,12357.40998
7.181705,196,12363.643953
7.999915,230,12372.446669
7.346946,192,12378.543409
8.662074,173,12384.645099
7.005951,145,12390.165261
8.319745,205,12397.386049
6.772151,165,12402.558228
7.553355,160,12408.577834
6.496257,159,12414.20206
7.261933,168,12419.666231
5.868229,208,12426.433044
7.670918,164,12431.749472
6.603626,164,12437.676671
7.256179,161,12443.658888
7.255703,138,12448.43822
8.111916,155,12453.35824
7.410582,154,12458.375302
7.825318,188,12465.891789
8.036161,221,12474.438651
7.321893,245,12484.647302
7.603515,179,12490.012405
6.090074,143,12494.695533
7.525636,189,12503.429423
8.581989,225,12513.264174
6.161433,144,12519.550366
7.478802,180,12526.903667
7.34167,169,12534.485805
5.112708,104,12538.848417
7.283802,160,12545.88461
5.794988,221,12555.295642
8.123512,204,12564.314774
6.866473,184,12571.95838
8.536824,181,12579.81319
7.854893,274,12591.768897
7.613762,185,12599.829909
2.59905,112,12604.958396
7.618789,212,12614.126658
7.269394,145,12620.740171
7.682852,150,12626.910071
7.883014,192,12635.429809
7.07858,161,12641.999628
4.785825,129,12647.820814
6.620583,153,12654.529097
7.259381,159,12661.554862
6.55496,148,12668.175974
7.095195,171,12675.554901
8.173536,187,12683.878542
8.144115,147,12690.430136
8.555847,204,12699.11293
7.045074,181,12706.974525
8.70697,204,12716.030859
6.931782,204,12724.756361
7.337177,181,12732.592859
7.486428,170,12740.046825
7.127956,173,12747.604404
9.412463,191,12755.863876
7.192951,171,12763.187059
5.995632,133,12768.73066
7.027606,163,12776.179572
7.259122,143,12782.622369
7.428372,155,12789.113858
7.621609,192,12797.420217
7.96584,143,12803.71592
6.149103,159,12810.626312
7.461417,168,12817.707034
6.976422,178,12824.987988
8.909794,211,12833.613996
7.57973,199,12841.823539
8.419844,170,12848.898124
7.786957,153,12855.420916
7.717865,206,12864.247813
2.654912,193,12872.323118
3.171722,92,12876.202053
7.787719,167,12883.380303
7.021344,182,12891.311594
6.855197,284,12900.698477
7.871582,183,12907.461753
7.934106,238,12915.887964
7.728269,144,12920.976102
7.567689,223,12929.26072
6.926994,191,12937.073013
7.805179,186,12944.769018
6.382644,189,12953.104824
7.103225,146,12959.757942
6.021976,148,12965.855357
6.879725,142,12971.933237
7.815502,207,12980.233485
7.3637,153,12986.825292
7.664175,198,12994.709475
7.644808,200,13002.685034
7.384183,145,13009.075888
7.421799,198,13017.45513
7.204322,149,13023.568784
7.690609,216,13032.269932
7.372012,143,13038.738382
7.235741,163,13044.226859
7.797288,180,13049.732157
8.039178,166,13055.021641
7.414184,190,13060.911812
6.489183,231,13068.86769
7.252329,145,13074.317191
4.764821,103,13078.091691
7.264261,185,13084.316758
7.995928,194,13090.487493
8.134682,172,13095.275805
6.788497,234,13102.703777
7.35091,147,13107.301013
6.79543,158,13112.111062
8.208271,194,13118.221062
7.267465,171,13123.942758
7.671324,160,13129.216978
8.092825,157,13134.442155
8.257035,221,13141.077204
6.785682,146,13145.756791
7.952665,192,13151.85241
7.705239,167,13157.544847
8.448876,217,13164.260758
7.821829,199,13170.297964
7.394363,153,13175.125562
7.544422,190,13180.630159
8.193561,169,13185.957038
7.68424,147,13190.564595
8.699193,224,13197.754055
6.050144,153,13202.6103
7.970967,178,13207.969792
6.487504,235,13215.057962
8.265098,184,13220.770512
7.006578,172,13226.23205
8.469707,213,13232.523223
7.886634,150,13237.10905
7.329877,171,13242.69487
5.415243,110,13246.171794
5.894646,171,13251.214084
5.480902,238,13258.452979
6.459953,139,13262.94608
6.639381,240,13272.723567
5.222342,150,13279.174091
7.015897,174,13286.520528
7.255309,149,13292.642691
7.387493,134,13298.475127
5.913852,180,13306.087422
7.567768,156,13312.744716
1.83558,125,13317.804033
8.597621,165,13324.761763
4.756906,145,13331.032963
6.42982,155,13337.384835
8.339616,208,13346.459754
7.429868,143,13352.861139
7.542266,137,13358.673594
5.032713,140,13364.029541
7.767142,156,13370.535207
7.765606,188,13376.813226
8.15063,203,13383.223558
8.19972,197,13389.534921
7.674506,154,13395.360798
7.867132,225,13402.41338
7.166544,167,13407.552254
7.670651,227,13414.719758
7.807933,176,13422.236578
8.039633,158,13428.672036
7.048982,157,13435.439566
8.11255,145,13441.846313
7.738143,227,13451.392103
7.009262,160,13458.419702
5.598641,233,13466.863219
7.623013,158,13472.334443
7.032489,235,13481.810741
7.419872,188,13489.582921
5.972441,185,13497.342419
7.774321,194,13505.298937
6.440822,271,13515.293098
7.807337,180,13521.739481
7.710254,182,13527.941895
8.171761,187,13534.174711
7.083433,211,13541.276356
6.9064,180,13546.75994
5.508039,117,13550.522699
7.387317,171,13555.999669
7.323963,145,13560.600315
7.54641,173,13566.783461
6.589802,160,13573.366862
6.905881,169,13580.519829
7.408362,200,13589.203866
8.217,153,13595.490458
7.437407,161,13602.401113
7.328294,166,13607.95922
6.610666,140,13612.420567
7.430712,152,13617.533713
7.079077,146,13622.216425
6.710524,193,13628.629228
6.550285,139,13633.513837
7.8529,177,13639.810549
8.347664,173,13645.578755
8.551565,194,13652.078657
7.441587,143,13657.318574
7.261258,179,13664.021836
6.796702,174,13670.333967
6.89441,161,13676.490016
8.055069,196,13683.679592
7.071435,195,13690.608699
7.590886,250,13698.52244
8.085313,239,13705.863051
7.056584,228,13712.929691
7.3293,157,13717.778452
8.389995,184,13723.434492
6.463117,162,13728.45216
6.274051,158,13733.40226
7.851309,177,13739.160021
6.753594,212,13745.844228
7.960555,188,13751.73297
6.894805,242,13759.02222
8.014787,194,13765.18519
8.262873,195,13771.224012
8.493912,238,13778.544626
7.807901,187,13784.368841
6.829249,146,13788.908782
8.181283,182,13794.680726
7.838316,163,13800.077349
6.194297,248,13807.717284
7.690424,180,13813.442161
7.146866,161,13818.34839
7.255718,188,13824.616473
6.920742,156,13829.364403
7.73385,202,13835.64702
7.334861,152,13840.672652
5.343667,166,13845.807282
5.948088,153,13850.884893
6.167996,161,13855.908245
5.858919,161,13860.86046
7.962814,198,13867.070399
7.672657,148,13871.555751
7.895707,175,13876.938837
6.123697,146,13881.517477
7.170396,157,13886.513938
7.349611,166,13891.60214
7.289989,156,13896.426768
7.386992,211,13903.378753
7.777081,170,13908.793089
7.505417,172,13914.4076
8.001646,291,13922.767576
4.615807,99,13926.312666
7.16245,194,13932.59666
5.157319,175,13937.956234
6.83813,159,13942.940817
7.99202,171,13948.571094
7.083247,138,13953.713744
7.85812,218,13961.176176
6.128767,194,13967.790618
5.912439,208,13975.47779
7.316672,170,13981.77317
7.675912,170,13987.643604
8.277742,198,13994.175623
7.24255,181,14000.112228
7.514151,150,14005.521953
7.436608,201,14012.846438
6.91659,157,14018.422189
7.927608,160,14024.154516
7.393981,144,14029.486506
6.015409,164,14035.619131
7.684917,161,14041.568975
8.046326,183,14048.300282
7.483391,191,14055.286596
7.736987,237,14063.702396
6.808264,185,14070.432151
7.396395,167,14076.523514
6.879675,289,14086.627144
7.037345,179,14093.36952
7.102688,165,14099.072378
6.476064,177,14104.785421
6.743869,145,14109.687595
5.781715,103,14113.459242
5.843431,179,14119.030652
2.36636,159,14124.032143
6.943121,199,14130.154609
8.488091,262,14139.339876
7.795566,167,14145.484888
7.586951,158,14150.924161
7.690166,188,14157.772891
6.490365,197,14165.200969
5.957599,142,14170.177246
6.603453,391,14184.327061
7.487606,139,14189.56208
7.658538,220,14197.464116
5.872569,106,14201.632476
6.431376,235,14209.687464
7.558,150,14214.234308
8.250691,198,14220.27611
7.601293,146,14224.883391
7.360982,188,14230.579934
7.07525,189,14236.422215
7.878845,179,14241.939441
4.575277,171,14247.293241
7.639109,166,14252.426491
6.126391,169,14257.713788
7.751992,162,14262.717009
6.633195,182,14268.181036
8.007447,168,14273.349191
6.377666,201,14279.740625
6.467988,199,14285.852986
5.200789,102,14288.948919
7.761126,209,14296.348832
7.454159,162,14301.954325
6.410583,176,14307.762936
7.406224,197,14313.918051
7.913732,150,14318.683378
5.195772,177,14324.154332
6.556568,198,14330.516682
6.931493,167,14335.884496
5.768693,163,14341.019623
7.510648,207,14347.335691
6.041704,164,14352.437714
7.245676,166,14357.603809
6.870034,278,14366.341945
7.043008,170,14371.71017
8.040636,189,14377.513553
7.673762,200,14383.683513
4.671103,189,14389.566514
5.825181,166,14394.707414
7.866815,207,14400.973945
6.342553,140,14405.394056
6.878273,162,14410.417302
7.128729,176,14415.853222
6.645589,127,14420.082175
7.278182,186,14425.524352
7.890799,171,14430.841016
7.810787,168,14436.054759
7.93393,170,14441.407344
7.553797,207,14447.733338
0.855042,128,14452.150724
6.696191,279,14461.577436
7.677977,176,14467.541515
6.301149,277,14477.000658
5.114756,105,14480.751316
6.929883,184,14487.68216
7.531735,172,14493.544498
7.452754,166,14499.45612
7.681799,148,14505.051418
7.45835,189,14511.336046
5.978527,217,14518.227519
8.074189,190,14524.355215
4.768984,107,14528.118245
4.930931,107,14532.157796
7.429997,167,14538.075133
8.009899,195,14544.437264
7.070282,237,14551.924633
7.94452,185,14557.902457
7.396982,145,14562.282791
8.044157,161,14567.905044
8.532464,172,14572.863482
5.569379,175,14578.25649
8.496312,263,14586.304806
8.153199,162,14591.420871
7.961374,183,14596.948076
7.390523,169,14602.1747
8.174135,155,14607.114732
7.845035,186,14613.729436
8.20519,158,14619.044637
7.374487,165,14624.457292
6.424075,205,14630.667048
7.454715,149,14635.556345
6.91663,169,14641.154399
7.10419,191,14647.270258
6.508191,144,14651.827075
7.85893,233,14659.234379
8.146166,168,14664.61901
7.887908,187,14670.587599
6.032095,145,14675.130238
7.780733,183,14680.736043
3.610951,81,14683.672701
7.65431,183,14689.564747
6.499806,161,14694.570635
7.671458,181,14699.98577
7.925934,208,14706.885063
7.803175,205,14713.343865
8.091299,146,14718.11639
6.186594,185,14723.708425
7.38077,201,14729.823483
7.260029,165,14735.029351
6.548901,160,14739.875583
6.949155,144,14743.970555
8.30617,175,14749.488631
5.916452,121,14753.50708
7.145107,151,14758.546199
5.8943,159,14763.226283
7.607748,178,14768.829438
6.711629,326,14778.806877
7.204409,196,14785.095767
7.769307,203,14791.235603
8.070453,162,14796.46433
7.360222,227,14803.392339
6.383491,166,14808.33902
6.518984,347,14818.877918
7.570091,229,14826.166549
8.016467,223,14833.131538
7.004108,167,14838.63852
7.573752,138,14843.074449
7.394856,234,14850.250886
6.250948,178,14856.363788
6.079851,167,14862.400719
7.304351,269,14871.490817
7.737106,149,14876.711109
6.883672,164,14882.334225
7.907886,162,14888.059396
6.745825,158,14893.431338
7.744148,183,14900.236442
3.924483,94,14903.554449
7.617363,168,14909.606273
7.199232,149,14914.687393
6.305309,211,14921.43048
9.691164,193,14927.469375
7.119947,170,14932.473927
9.10407,264,14940.787718
5.995313,216,14947.350371
7.519596,203,14954.140512
7.612937,250,14961.685529
8.588829,254,14970.155862
5.89729,124,14973.854202
7.851841,197,14980.166072
6.012468,205,14987.375888
7.982222,179,14993.715853
8.537413,183,15000.22025
7.129478,165,15006.193263
7.106261,273,15015.569734
7.284426,194,15022.622245
7.270036,151,15028.279886
7.656138,169,15033.843249
7.986117,271,15042.665393
7.475608,199,15049.17065
6.781485,127,15053.856944
7.949182,170,15059.913323
7.266373,185,15066.379973
7.424558,196,15072.642688
7.942878,145,15077.365551
6.463188,166,15082.86153
7.349482,200,15089.420348
7.863771,162,15094.876542
7.185499,165,15100.0833
6.087796,226,15107.413594
7.064309,234,15115.399992
6.023735,140,15121.045789
6.399062,128,15126.715842
7.608008,141,15132.723822
7.9975,158,15139.389069
8.143421,189,15147.310377
7.810263,175,15154.811751
7.513765,183,15162.66962
5.991313,217,15171.742398
7.785978,153,15178.859794
7.297716,195,15187.434806
