#{"t_start": 1735641528.0849004, "env_id": "None"}
r,l,t
5.257879,196,2979.124496
5.688058,249,2986.379895
4.672936,220,2992.160846
4.742797,175,2996.645821
13.264596,556,3011.12829
15.8502,507,3024.669072
12.390288,614,3040.9911
12.699986,530,3054.884396
7.677307,533,3068.768266
11.776895,740,3088.693058
13.916132,615,3104.592633
13.856313,658,3121.408466
14.568993,503,3134.701741
5.659913,317,3143.817318
4.766577,188,3148.467976
15.431841,541,3162.582205
15.407493,505,3176.102881
16.416719,556,3190.650657
14.02351,482,3203.462674
5.93523,299,3210.915857
14.183463,541,3225.0021
13.781623,524,3238.692151
5.204366,254,3246.239424
4.928851,222,3251.755845
16.993257,478,3264.258028
15.837216,507,3277.568997
15.204814,631,3293.833489
4.086101,292,3302.377392
4.801984,323,3310.426112
4.581453,268,3318.025051
5.689765,250,3324.484189
15.645982,553,3339.08676
17.312754,540,3353.365953
15.803676,570,3368.295289
17.754426,530,3382.06513
4.639256,289,3390.001755
5.353271,267,3397.136986
4.568307,203,3402.891566
16.142322,554,3417.299031
13.016398,651,3433.896302
14.739613,598,3449.28578
5.95199,218,3456.154094
14.494743,578,3471.47978
15.2828,547,3486.73282
17.893722,508,3500.831005
17.133442,529,3515.390019
13.442419,586,3531.204104
16.337861,538,3545.76653
16.114854,548,3560.325228
14.204095,620,3576.673997
14.708929,559,3591.53242
11.566241,485,3604.733237
6.296369,253,3612.026827
18.141156,481,3624.500131
16.949212,646,3642.402921
11.177555,643,3659.390957
9.412605,630,3675.711494
14.308879,575,3690.926589
7.825192,366,3701.2334
6.080827,593,3716.919869
16.0692,645,3733.71479
15.204181,695,3751.867695
5.361355,335,3761.740667
8.856762,375,3772.729633
13.230273,669,3790.588859
4.450353,207,3796.181028
5.579437,209,3802.752157
5.324786,278,3809.853933
6.192611,304,3818.693987
12.205897,520,3832.477019
15.010217,553,3847.187311
15.292916,574,3862.306752
14.92447,726,3880.889202
4.952398,165,3886.518591
5.340942,192,3891.474794
14.920871,529,3905.60063
14.965585,571,3920.705203
5.749282,195,3926.376852
5.301591,199,3932.116968
5.627091,188,3936.844949
5.437881,187,3943.052088
5.217453,192,3947.967982
5.751697,179,3952.680921
17.745945,527,3966.838791
4.801554,236,3974.086321
5.328968,199,3979.152653
4.20013,186,3985.354749
4.944467,251,3991.614973
6.434726,271,3999.620402
17.069574,553,4014.350522
15.539892,571,4029.288036
16.181298,563,4044.155261
13.610477,499,4057.606786
15.800448,555,4072.536098
4.190814,247,4078.904518
15.348975,500,4092.465351
16.013491,530,4106.664671
17.125134,544,4121.183667
5.085576,207,4127.547671
5.364065,206,4132.924881
15.239975,530,4147.098828
5.133691,204,4152.337718
5.961981,186,4158.463675
5.484385,186,4163.265515
14.330685,582,4178.507908
16.034709,481,4191.437179
14.966155,663,4208.581576
18.088024,545,4223.025284
17.242199,498,4236.340858
13.527918,558,4250.990145
17.1958,521,4265.142065
16.402079,517,4279.066527
17.304292,495,4292.218874
9.631407,770,4313.150019
14.106258,614,4329.310259
42.914482,1501,4367.414743
5.549813,319,4376.283859
14.017284,572,4391.409063
4.729736,338,4401.108565
14.136752,476,4414.017584
16.537938,516,4427.757689
18.19406,497,4440.884301
5.506134,185,4446.009364
4.925784,199,4451.077334
15.473684,536,4465.295689
12.92779,529,4479.27771
15.467267,587,4494.809148
15.385268,517,4508.647018
4.95201,234,4515.956717
13.818194,564,4530.737169
15.63658,477,4543.668195
16.878429,500,4557.065473
14.825155,545,4571.531197
17.377685,566,4586.747147
5.018658,201,4591.838443
5.670375,355,4601.989991
5.05735,299,4609.664556
5.283634,170,4615.292249
5.05439,346,4623.961204
15.231963,596,4640.141282
16.29511,643,4657.508979
5.842673,317,4665.223504
16.718892,553,4679.86475
16.136423,515,4693.674187
5.261911,178,4699.690887
12.770985,568,4714.801033
5.877485,180,4719.48346
4.737281,404,4730.717849
5.277718,167,4735.014917
10.248788,646,4751.816143
5.067398,197,4758.107988
17.544721,551,4772.730853
5.213426,341,4781.180676
4.599463,233,4788.272922
5.106096,190,4793.179922
15.218224,488,4806.304817
16.947176,502,4819.607482
15.70938,568,4834.672816
18.014388,505,4848.093691
16.921537,526,4861.994471
17.816097,549,4876.627438
16.144986,562,4891.590659
18.74274,536,4905.884264
5.046005,305,4914.694507
4.474899,185,4919.484505
16.624519,571,4934.418859
14.260239,559,4949.261131
5.307733,188,4955.168591
17.597459,734,4974.643449
13.182073,668,4991.991936
16.719833,530,5006.108401
15.493742,614,5022.239629
17.196337,572,5037.192284
16.899418,754,5057.843546
6.374598,259,5064.302812
17.133168,522,5078.133597
4.990013,245,5085.673393
17.003311,552,5100.318667
17.488485,551,5114.902493
18.200427,663,5132.008781
17.837905,525,5145.8893
14.383143,686,5163.444135
16.064424,512,5177.248562
5.426777,278,5185.379354
17.613042,568,5200.583267
17.890572,583,5215.878565
19.235972,526,5229.85391
19.014002,694,5247.714879
18.02257,575,5262.850771
17.704695,712,5281.596569
16.976461,651,5299.561363
17.575335,553,5314.180342
16.481576,617,5330.234689
18.371502,649,5347.12709
13.521361,644,5364.085682
5.443214,330,5373.510347
17.530828,529,5387.612863
16.811535,576,5402.776958
18.391648,521,5416.683082
17.594616,504,5430.169975
14.646326,601,5445.835941
16.129348,560,5460.580914
17.313949,589,5475.901174
19.599063,489,5489.077746
15.592945,486,5502.149283
18.80679,484,5515.185924
18.296913,526,5529.028399
16.064705,533,5543.245257
18.685577,497,5556.454159
17.097656,500,5569.637767
17.959128,543,5583.866
17.450376,508,5597.173687
17.692099,510,5610.222171
18.026764,478,5622.57988
17.596169,482,5635.072673
15.457403,692,5654.128859
18.941548,499,5666.966334
19.738452,510,5680.061957
17.669218,571,5695.32898
19.090026,754,5714.878989
17.69302,502,5728.336374
18.478356,560,5743.022831
5.740919,225,5748.666259
18.718798,508,5762.092319
18.994504,558,5776.767181
16.354791,541,5791.073633
18.767098,485,5804.028016
15.632424,524,5818.080827
19.143143,516,5831.91736
19.039224,520,5845.808157
17.929183,499,5859.122787
18.838188,524,5873.084171
18.53636,545,5887.864158
17.661885,494,5901.05316
16.891976,478,5913.911729
19.394722,479,5926.866284
17.896207,505,5940.266988
16.680992,546,5954.664087
5.379926,257,5961.045588
19.113392,606,5976.912231
18.39591,499,5990.330468
17.50254,495,6003.532732
15.166431,604,6019.362591
17.256161,523,6033.291924
18.885778,490,6046.406073
18.638105,504,6059.833288
17.966497,503,6073.223358
18.977507,481,6086.073931
18.534632,457,6098.416655
17.764586,561,6113.158929
16.897432,553,6127.862128
17.476266,521,6141.934392
18.288231,491,6155.008352
18.495785,533,6169.068995
15.14227,513,6182.691599
16.168404,782,6202.2218
18.793102,612,6217.958122
18.848683,670,6235.748572
18.927779,536,6249.842717
20.88263,492,6262.372761
17.484475,574,6277.716567
19.684365,461,6289.664748
18.206412,493,6302.870332
20.885686,508,6316.370393
14.776337,512,6330.047447
15.932048,501,6343.366608
20.536316,525,6357.230021
19.841598,509,6370.976415
18.784991,509,6384.518504
18.929075,512,6398.049106
18.067049,485,6411.19327
20.621688,461,6423.639589
19.622139,493,6436.737509
17.629871,493,6449.479385
18.696335,496,6462.247045
17.499532,540,6476.72108
18.086138,459,6488.710922
18.221132,515,6502.480146
19.00281,560,6517.162612
19.678742,548,6531.595291
18.55232,514,6545.249867
20.1279,521,6559.032046
20.047133,513,6572.614965
20.255638,482,6585.533418
19.509435,504,6598.883929
18.981827,612,6614.811259
18.633958,565,6629.518878
16.280195,564,6644.336762
18.498612,510,6658.0153
17.647249,520,6671.810302
18.921766,521,6685.559475
18.095207,489,6698.694057
18.537918,527,6712.551114
18.9106,518,6726.272431
15.052547,566,6741.147731
18.526114,516,6754.912376
18.495753,512,6768.588601
20.679643,499,6781.758407
20.154217,564,6796.580232
18.912826,512,6810.170787
19.773701,527,6823.968979
18.185573,545,6838.263445
19.691048,539,6852.451885
19.090608,526,6866.406732
18.95362,554,6880.872958
19.509013,582,6896.172615
19.059869,503,6909.46907
18.663106,501,6922.698113
18.114429,512,6936.338767
18.049231,534,6950.489561
19.465035,516,6964.212309
20.099754,503,6977.675944
19.072842,536,6991.886398
19.226578,569,7006.845698
17.825612,555,7021.598358
21.382728,513,7035.256838
17.492276,595,7050.834594
19.956779,501,7064.540135
19.877695,521,7078.474923
18.312216,484,7091.516694
17.286892,597,7107.382313
19.256478,502,7120.850059
19.661923,525,7134.865281
18.525581,526,7149.024028
19.162949,674,7166.41352
19.864765,537,7180.673441
18.833437,515,7194.617044
21.138225,500,7207.969496
20.140862,501,7221.288625
19.909022,501,7234.492775
21.188309,504,7248.034197
19.24712,525,7261.960814
18.449445,538,7276.173254
19.797283,512,7289.561756
19.512291,523,7303.330658
18.29759,501,7316.645427
17.46428,545,7331.180894
19.779581,524,7344.856725
18.772929,551,7359.456877
18.827019,582,7375.343029
19.1808,618,7391.767068
20.287,505,7405.215282
17.957632,504,7417.988695
20.090429,501,7430.968735
20.289338,517,7444.449605
19.483102,513,7457.808406
18.724096,535,7471.825523
20.33346,497,7485.174183
20.318087,519,7498.966779
19.887917,550,7513.305135
19.448375,491,7526.5292
20.711634,497,7539.950082
19.704266,494,7553.130822
20.98657,490,7566.378236
18.661848,510,7580.124369
20.048798,468,7592.816302
20.446139,543,7607.173983
20.644178,528,7621.206363
20.790349,500,7634.678164
20.961849,637,7651.36565
19.285773,501,7664.925313
18.530956,509,7678.583135
16.331627,505,7692.059927
17.315234,500,7705.621171
