#{"t_start": 1736094437.7450995, "env_id": "None"}
r,l,t
172.128217,3001,11448.899968
66.064777,1212,11483.30306
51.763578,1217,11517.750737
185.014416,3001,11602.725215
181.386155,3001,11689.053002
8.222047,213,11695.297259
158.606576,3001,11780.116524
175.803508,3001,11865.200022
157.380937,3001,11950.181486
148.546603,3001,12035.717032
115.677676,2148,12096.670716
0.011826,158,12101.358876
5.493674,232,12108.165664
50.799538,1105,12140.269609
0.142555,151,12144.770424
106.824194,1973,12200.540784
30.867532,720,12221.342252
118.194215,3001,12306.348452
64.34672,3001,12391.091535
66.01437,1250,12426.366851
110.953959,2103,12486.043764
0.064753,325,12495.48538
0.437817,69,12497.72343
1.685516,130,12501.656106
23.846313,818,12524.9301
94.277188,1688,12572.928289
68.539659,1212,12607.243038
174.188932,3001,12692.302513
48.647426,965,12720.157515
171.372002,3001,12804.978748
2.796324,142,12809.502925
4.158384,331,12819.093688
9.719455,344,12828.980285
144.002629,3001,12913.377579
78.400899,2116,12974.519393
176.474004,3001,13059.506752
125.177402,2173,13120.679254
67.909498,1286,13157.409502
170.471951,3001,13242.905689
149.579298,3001,13328.161439
20.883664,391,13339.448536
176.713164,3001,13424.441644
19.951037,541,13439.979792
165.423678,3001,13524.97508
0.743186,119,13528.577429
0.634514,88,13531.318295
6.892158,231,13538.09258
5.242973,143,13542.395818
154.614265,3001,13627.643218
12.974186,312,13636.670707
160.646776,3001,13722.159533
52.595398,1398,13762.19066
7.409309,182,13767.524275
0.075463,80,13770.121084
9.530236,317,13779.564006
5.38943,152,13784.122666
172.573561,3001,13871.778135
124.852625,3001,13956.875091
148.844232,3001,14041.527679
153.901129,3001,14126.368592
32.746479,611,14144.339577
188.398445,3001,14229.18134
67.04091,1277,14265.440922
7.270243,175,14270.655951
8.336489,436,14283.179043
139.259554,3001,14388.015141
0.206973,91,14391.648283
143.4227,3001,14504.937098
114.179961,2687,14606.24703
128.495548,3001,14717.546925
150.386849,3001,14830.528394
56.440585,1055,14870.318641
0.515421,83,14873.659448
1.463212,86,14877.119855
96.031828,1819,14943.999181
0.96032,145,14949.672196
155.406201,3001,15060.937924
172.218442,3001,15171.754464
41.831479,1093,15211.913236
61.452291,1077,15250.076517
143.451096,3001,15368.838008
76.439151,1522,15426.780491
1.104111,89,15430.395602
53.020547,905,15464.12674
38.024006,902,15497.516677
71.666877,1664,15560.221296
139.436188,2743,15668.129781
0.651892,84,15672.177145
20.026296,502,15692.228982
191.734755,3001,15807.725242
161.34173,3001,15922.776696
0.998818,224,15931.215342
0.536396,70,15934.143987
163.457033,3001,16043.568186
144.247457,3001,16154.736992
