#{"t_start": 1731235527.5467494, "env_id": "None"}
r,l,t
0.738761,37,6548.272125
1.467246,54,6549.791565
1.217317,50,6551.243667
0.805987,40,6552.476761
1.020896,40,6553.733419
1.541219,51,6555.185272
1.114139,47,6556.540008
1.343596,54,6558.153026
1.409685,84,6560.315305
0.613849,59,6562.120651
0.705703,46,6563.574539
1.196828,53,6564.997511
1.347767,59,6566.589408
1.029368,47,6568.050007
0.48982,38,6569.207273
0.891008,48,6570.57675
1.643486,54,6572.127389
0.742697,45,6573.453947
1.459086,52,6575.187115
0.958711,44,6576.474599
1.772997,50,6577.972917
0.635542,43,6579.230189
1.082315,49,6580.605491
0.501445,56,6582.161963
1.219946,47,6583.519104
1.195284,76,6585.337619
1.419343,52,6586.725538
1.660807,49,6588.079498
0.960112,43,6589.319365
1.727709,46,6590.641468
1.763987,49,6592.103398
1.413743,49,6593.450866
1.785216,55,6594.905107
1.949223,49,6596.313619
1.180434,66,6598.048918
1.411633,56,6599.70871
1.821722,76,6601.805424
1.363185,44,6603.172312
2.163824,47,6604.58277
1.959281,54,6606.072116
1.52589,54,6607.612452
1.268461,1001,6627.885638
2.421366,55,6629.429841
2.49019,54,6630.96937
1.64308,60,6632.634789
2.29064,46,6634.040154
1.761911,45,6635.435527
2.301726,45,6636.797286
0.821736,54,6638.334253
1.527676,57,6639.941157
2.082779,51,6641.419404
1.975415,52,6642.951562
0.886186,51,6644.476365
2.106572,50,6646.02351
2.125289,52,6647.524123
2.1718,53,6649.039173
2.439554,48,6650.51277
2.710499,51,6651.963662
2.197334,51,6653.436086
2.360011,47,6654.848264
4.681864,1001,6674.047935
2.029577,1001,6693.316007
1.580028,1001,6713.333911
1.634653,87,6715.568157
2.10133,55,6717.143593
1.493924,49,6718.614236
2.133515,48,6720.094492
1.413988,70,6721.965152
2.444967,66,6723.723569
1.773582,50,6725.173874
1.652737,73,6727.075075
2.045046,49,6728.532804
1.765633,53,6730.02276
1.702153,56,6731.654816
1.959968,82,6733.776712
2.568491,55,6735.397823
1.780473,52,6736.938211
2.501314,53,6738.438356
1.283749,59,6740.098668
1.586351,55,6741.661303
1.97286,53,6743.15585
2.1838,62,6744.873717
1.837797,49,6746.319919
1.389483,37,6747.536836
1.649477,55,6749.102737
1.776153,76,6751.040881
2.005703,53,6752.591319
2.423833,45,6753.976824
2.145986,54,6755.530248
2.032001,63,6757.255711
1.577371,47,6758.668337
1.805898,49,6760.105699
1.59784,51,6761.579902
1.694212,48,6762.963742
1.589542,43,6764.313187
1.934989,52,6765.827207
1.978854,51,6767.309496
1.776353,84,6769.443474
1.834172,48,6770.857967
1.681332,53,6772.369101
1.789606,59,6774.017373
1.984857,52,6775.503243
1.786677,72,6777.363861
2.29267,69,6779.125915
1.824719,51,6780.609483
1.94659,45,6781.984467
1.888394,51,6783.4679
2.004702,45,6784.848725
2.964059,1001,6804.734901
1.770025,40,6806.006294
1.797985,67,6807.825099
1.936482,50,6809.281649
1.411932,46,6810.624163
1.562036,54,6812.167624
1.065738,79,6814.246084
1.706949,60,6815.954529
1.580708,111,6818.610757
2.724733,1001,6838.555736
2.259134,48,6840.028341
1.372046,58,6841.693856
1.955758,75,6843.665557
1.8432,53,6845.196921
1.794151,88,6847.416789
1.757617,70,6849.245279
1.993823,89,6851.476587
1.577137,123,6854.36008
1.616647,45,6855.742593
1.836239,51,6857.226536
2.050348,56,6858.823715
1.706805,61,6860.513746
2.345499,96,6862.879355
2.050057,54,6864.415792
1.834643,60,6866.044508
1.389993,71,6867.892817
2.049545,79,6869.94655
1.179871,42,6871.273806
1.680923,57,6872.8968
2.706395,65,6874.670192
1.780898,67,6876.471038
3.07471,65,6878.249437
3.19474,1001,6898.698374
2.32897,47,6900.1747
1.70819,81,6902.259434
2.130497,60,6903.91181
1.674808,42,6905.246374
2.879955,70,6907.128691
2.04101,108,6909.719907
1.832948,47,6911.165135
5.107015,352,6918.404433
2.226127,44,6919.798205
1.679001,61,6921.494216
1.941966,89,6923.688167
2.070571,49,6925.100131
1.811231,65,6926.927174
1.589306,47,6928.332726
1.730784,46,6929.69696
2.715413,76,6931.691532
1.743961,42,6933.04278
1.904647,51,6934.486617
2.23589,76,6936.467144
2.729761,1001,6956.472598
2.637207,80,6958.501632
1.800161,53,6960.009647
1.940463,47,6961.40951
2.352438,57,6963.000579
2.19301,53,6964.516303
2.069037,61,6966.179316
2.384312,51,6967.621236
2.555348,64,6969.333829
1.846396,53,6970.853693
1.876308,55,6972.389675
2.046969,52,6973.925311
2.004349,49,6975.340246
2.13887,56,6976.941803
2.124882,59,6978.596382
1.817351,57,6980.162723
2.13603,44,6981.500172
2.013343,56,6983.059834
1.885066,58,6984.633584
2.009878,58,6986.257868
2.398573,54,6987.783664
2.067505,52,6989.234166
1.979072,59,6990.839697
2.289102,47,6992.190258
1.886856,56,6993.75269
2.199764,44,6995.136225
2.584377,1001,7014.98171
2.233114,48,7016.435588
1.651747,60,7018.094718
1.966418,61,7019.780131
1.841225,59,7021.400882
2.12263,1001,7041.220857
2.471132,44,7042.588567
1.656485,341,7049.49424
1.648193,195,7053.579044
1.831008,52,7055.024046
1.183752,66,7056.733135
1.753505,600,7068.071799
1.916941,1001,7086.835171
2.479812,52,7088.277706
1.900126,46,7089.603095
1.696897,1001,7108.501024
1.573093,119,7111.257874
1.600934,67,7112.963852
1.716035,62,7114.590762
1.763457,56,7116.061731
1.992926,44,7117.396097
2.344134,222,7121.950075
1.866824,50,7123.402228
1.023205,63,7125.171888
1.823118,643,7138.142934
1.610724,89,7140.336565
2.197545,55,7141.86967
2.294957,52,7143.366093
1.783976,1001,7163.149251
1.300595,545,7174.249132
1.871179,1001,7194.441427
1.900539,55,7195.996195
1.823321,589,7207.941937
1.578516,54,7209.493257
2.649203,758,7224.601741
0.479159,1001,7244.418926
0.548163,47,7245.847622
2.108162,68,7247.673976
2.609424,924,7266.209707
3.493932,1001,7286.392438
0.932634,48,7287.841623
1.32368,428,7296.58591
1.705581,68,7298.369692
1.476467,75,7300.275748
0.722531,42,7301.580019
1.178015,75,7303.508396
0.922758,321,7310.154835
3.797761,540,7321.033668
2.1243,663,7334.400546
1.003739,48,7335.81285
2.159438,298,7342.000196
0.679772,348,7349.173585
2.320389,169,7352.89842
1.257179,133,7355.975289
3.823261,213,7360.587562
1.260365,57,7362.186213
1.390744,146,7365.475772
1.533734,54,7366.996719
1.147831,74,7368.887736
1.391024,589,7380.727894
1.166516,59,7382.360584
1.623267,584,7394.173295
2.41757,395,7402.432649
1.961032,531,7413.257979
4.735553,859,7431.143377
1.440587,1001,7451.048041
1.786055,62,7452.733587
1.744659,76,7454.692748
4.482407,1001,7474.461086
1.884705,53,7476.011925
6.401916,939,7494.647243
2.69614,165,7498.3475
0.867819,56,7499.932253
3.232739,126,7502.827343
1.844408,64,7504.555946
1.452122,53,7506.057489
2.943064,238,7511.087189
1.229481,68,7513.037578
5.971717,440,7522.266722
2.988394,199,7526.579002
1.276158,61,7528.240888
1.743164,107,7530.847394
1.458975,63,7532.575904
6.323619,336,7539.566396
1.572568,54,7541.089017
0.557319,55,7542.671626
2.337918,193,7546.843756
1.626405,64,7548.535607
1.198062,50,7550.121009
3.886755,520,7560.598062
1.465153,63,7562.253066
3.386486,540,7573.664725
1.83431,463,7583.560688
1.680147,57,7585.151419
5.458447,1001,7604.637407
4.609604,129,7607.565544
1.991619,53,7609.09595
1.973683,50,7610.525368
1.485496,99,7612.858383
7.176232,731,7626.974774
7.348943,678,7640.136312
2.411814,43,7641.467184
3.079847,307,7647.625117
3.859706,251,7652.785227
1.57755,52,7654.227139
1.889788,199,7658.471887
1.485673,43,7659.7167
1.775353,47,7661.058517
1.934917,79,7663.038749
1.65459,58,7664.601816
1.170977,47,7665.969602
1.639842,55,7667.520095
2.066234,471,7676.828729
3.060698,70,7678.610617
1.535317,87,7680.721199
2.38981,80,7682.701669
2.34782,94,7684.939867
3.640869,417,7693.151706
1.330827,104,7695.482906
5.696374,614,7707.611901
4.729662,250,7712.733841
2.024966,41,7714.002809
7.254249,1001,7733.244665
1.633838,79,7735.284938
1.80405,115,7737.998528
1.412558,53,7739.509669
1.706285,54,7741.064214
3.509494,1001,7760.255204
1.378688,693,7773.650204
1.545201,44,7774.99869
1.488262,51,7776.438567
2.059036,54,7777.946671
1.609277,74,7779.807487
1.550625,188,7783.873284
1.254187,45,7785.343954
1.163079,95,7787.758026
1.848264,48,7789.278432
2.200006,65,7791.500167
1.679879,287,7797.343448
5.500255,1001,7816.636691
1.855103,44,7818.005385
1.786755,270,7824.091987
1.189941,100,7826.639419
1.564654,88,7828.815714
1.757023,60,7830.420721
2.45016,1001,7849.806005
1.421939,47,7851.170607
2.232703,371,7858.773102
1.94759,68,7860.514794
1.505938,41,7861.77309
1.667959,79,7863.701752
4.252313,521,7874.002403
2.205489,57,7875.54401
2.098489,56,7877.070163
1.708494,64,7878.750673
1.777689,48,7880.239006
2.584795,73,7882.118147
2.086444,62,7883.73833
1.545889,49,7885.265107
2.278664,65,7887.022622
1.902882,69,7888.773642
1.863139,63,7890.414634
2.073065,65,7892.130512
2.413133,65,7893.896973
1.99334,1001,7913.228118
2.022429,55,7914.81288
1.796558,46,7916.220594
2.255605,49,7917.73739
1.926932,60,7919.37095
2.203509,58,7920.934619
1.709284,48,7922.294769
1.908933,57,7923.836046
1.734659,44,7925.121917
2.018651,59,7926.713392
1.869886,44,7928.005929
1.735109,64,7929.689738
1.916765,61,7931.257837
2.318755,58,7932.810193
1.938731,48,7934.203388
1.684541,57,7935.760112
2.038337,53,7937.223075
2.309027,564,7948.339892
1.894191,60,7949.933038
3.461923,542,7960.44572
1.793578,62,7962.107587
2.061493,54,7963.611844
1.579149,44,7964.925101
1.678062,48,7966.33931
2.26411,48,7967.743192
2.335429,246,7972.869447
2.534149,228,7977.658697
1.922873,64,7979.467134
2.25271,48,7980.897588
1.482215,55,7982.401841
1.442959,122,7985.120225
1.625621,66,7986.844978
1.612067,53,7988.290017
2.274193,61,7989.918715
1.59395,55,7991.450349
2.909566,287,7997.424306
4.483887,281,8003.46136
1.860899,66,8005.239978
1.925698,52,8006.663746
1.915508,69,8008.447055
5.710418,942,8026.372957
1.57054,64,8028.018361
1.608077,78,8029.898259
1.83616,47,8031.319778
4.058702,326,8037.829435
1.631041,53,8039.324744
1.735243,65,8041.002636
1.685193,44,8042.269745
1.480581,1001,8061.427255
1.736083,56,8062.984022
1.853359,60,8064.588028
3.69588,400,8072.489411
5.159476,188,8076.568876
3.920575,612,8088.346223
1.387853,48,8089.744239
4.372334,428,8098.337977
2.639282,153,8101.681288
2.392445,185,8105.60995
8.065894,825,8121.96763
2.287799,55,8123.524384
2.302596,58,8125.069646
1.680586,64,8126.741225
1.279992,53,8128.329957
4.230828,607,8140.004255
1.419721,71,8141.824555
1.819677,47,8143.154632
1.694073,51,8144.575471
1.941672,58,8146.155984
2.38166,1001,8165.44975
3.128767,233,8170.418087
1.713777,64,8172.145434
1.492742,57,8173.715796
2.352961,62,8175.358688
1.899303,63,8177.003956
1.937333,64,8178.706371
2.478472,59,8180.281394
1.61827,57,8181.789952
1.387923,55,8183.300909
1.879451,57,8184.841362
1.671541,66,8186.627778
2.029195,48,8188.009083
8.11183,1001,8207.045142
2.188961,49,8208.424156
1.672087,62,8210.064183
2.032709,51,8211.495993
1.916105,52,8212.975025
1.927278,70,8214.78459
1.55215,99,8217.060282
2.893328,1001,8237.54542
5.864968,800,8252.545429
2.561948,168,8256.051385
2.558622,177,8259.712959
5.326103,1001,8277.885077
3.154505,187,8281.680465
2.163574,59,8283.205142
3.971715,377,8290.365485
2.142018,55,8291.846411
1.385106,1001,8310.461242
1.601026,48,8311.786626
2.426862,47,8313.101191
2.499431,719,8326.690808
3.590572,1001,8345.180714
2.287354,63,8346.772508
3.962571,144,8349.795384
6.968275,613,8361.986415
2.203949,60,8363.884994
3.453359,156,8367.288729
1.456391,60,8368.832445
1.644976,63,8370.400285
8.978084,1001,8388.997002
2.009011,76,8390.830045
2.322746,70,8392.605878
1.793533,1001,8411.145503
1.972673,116,8413.66258
2.016877,778,8428.003973
2.329455,57,8429.493355
2.179413,63,8431.1248
4.973339,433,8439.451792
1.728663,66,8441.137231
3.268046,894,8457.66301
6.139373,508,8467.237639
4.430608,495,8476.573226
9.509255,1001,8495.658806
2.222573,57,8497.164708
4.376094,1001,8515.766459
2.277921,52,8517.16753
1.535355,1001,8535.518495
2.316925,64,8537.170815
2.809708,1001,8555.714865
3.79268,330,8562.07145
2.321114,60,8563.654995
2.781594,66,8565.310822
2.653165,47,8566.637647
6.186944,396,8574.167158
7.194733,385,8581.566008
2.318943,50,8582.951831
3.812404,177,8586.596123
4.931908,246,8591.476827
2.333272,60,8593.044272
3.421277,266,8598.278138
2.210989,61,8599.855405
9.164807,624,8611.504743
5.812065,462,8620.257429
3.998964,228,8624.953083
3.106109,1001,8643.371279
4.722104,346,8650.004553
2.159497,1001,8668.537876
3.89024,251,8673.574806
2.065649,62,8675.206227
2.385668,56,8676.67262
7.920401,877,8693.280371
3.551323,1001,8711.554214
3.493766,161,8714.914219
3.340249,183,8718.627191
2.561946,65,8720.267976
1.556971,74,8722.063553
1.886573,71,8723.814165
13.338906,315,8729.904332
4.192687,146,8733.004767
1.587972,1001,8751.369784
1.953334,69,8753.058855
2.059915,1001,8773.729029
6.840491,299,8779.699199
3.626826,177,8783.371984
3.45232,991,8801.877543
1.646475,86,8804.018682
3.923958,138,8807.027908
1.85857,66,8808.748446
3.621122,595,8819.918777
2.100443,65,8821.640004
5.949815,647,8833.719115
2.153458,91,8835.848761
6.178894,205,8840.025678
2.393632,55,8841.468005
5.362677,181,8845.165691
15.025831,900,8861.800762
14.949647,1001,8880.102182
6.810387,421,8888.073787
2.412382,118,8890.708145
2.465559,58,8892.22883
14.150162,735,8906.19579
9.933284,546,8916.574503
2.130059,53,8918.04218
2.842009,64,8919.677579
2.154561,77,8921.864289
2.51401,58,8923.461373
19.340195,896,8939.959301
8.22335,380,8947.227473
2.117715,61,8948.812831
6.408413,223,8953.277667
2.013283,205,8957.394161
5.624583,999,8975.942239
5.025643,152,8979.195003
17.525579,1001,8997.962742
1.988989,265,9003.353771
2.358211,137,9006.569248
2.163885,65,9008.388652
7.781655,387,9015.986814
3.258996,219,9020.465721
3.843022,152,9023.685639
2.432076,86,9025.708948
2.379346,65,9027.368771
2.623855,58,9028.906393
6.782549,337,9035.463236
2.400361,138,9038.633317
8.115399,169,9042.487958
23.614357,1001,9063.078951
7.651549,261,9068.237953
4.516063,215,9072.716836
5.955903,449,9081.448003
8.104925,488,9090.567972
5.680596,361,9097.548977
2.693601,55,9099.004815
2.138912,58,9100.531966
2.658908,56,9101.980895
12.357227,322,9108.285899
8.156414,159,9111.646678
2.242795,92,9113.796686
2.699605,54,9115.253101
2.939491,136,9118.138206
1.892063,109,9120.593613
3.785977,161,9123.875304
5.709124,207,9128.111183
6.645712,197,9132.068645
21.338059,595,9143.226012
8.018906,193,9147.118111
8.647078,171,9150.655427
8.24062,849,9166.767121
5.811218,130,9169.617223
5.211328,126,9172.383331
4.613218,260,9177.514495
3.117303,59,9179.129716
12.111372,321,9185.404538
2.512368,61,9186.989321
6.752523,152,9190.128847
2.247203,63,9191.745595
13.440772,760,9205.975154
2.200224,110,9208.389637
17.183936,1001,9227.071497
22.629137,1001,9245.739468
4.484614,93,9247.928817
24.709002,693,9260.964946
36.719902,805,9276.028242
23.516964,1001,9294.593609
16.27968,1001,9313.057757
3.111688,73,9314.86248
9.858767,1001,9333.232394
15.692794,402,9340.93612
9.325689,598,9352.072324
6.680318,649,9364.557503
6.390039,1001,10177.057279
4.847802,819,10193.764527
2.795691,566,10204.845757
11.236432,471,10214.5792
3.371459,452,10223.930408
6.531527,1001,10244.819736
5.270723,132,10248.057312
4.799497,1001,10268.963976
4.016262,1001,10288.889167
3.712953,158,10292.857034
7.644846,603,10305.277523
2.877049,1001,10325.216548
15.449899,1001,10344.789076
3.150531,189,10348.788921
2.655583,224,10353.557881
6.702618,307,10359.951973
2.867787,212,10364.435151
9.591913,937,10382.903193
5.245377,334,10389.810034
6.422271,717,10404.175727
2.721662,104,10406.713063
7.891523,372,10414.584237
7.258234,667,10428.277038
22.679088,1001,10448.120275
7.886117,296,10454.456847
13.988847,1001,10474.529173
31.04623,1001,10494.586415
32.369612,1001,10514.72197
8.036178,221,10519.638106
22.717076,1001,10539.874965
2.347981,68,10541.667617
9.488261,529,10552.628219
9.091429,946,10571.768477
14.304891,500,10582.055905
2.62312,65,10583.851452
31.026527,1001,10603.840192
20.182925,1001,10624.223796
8.863415,349,10631.739492
37.448648,1001,10652.164267
10.712019,437,10661.822898
40.620133,1001,10682.769419
8.781322,227,10688.154444
12.543445,388,10697.354311
11.444666,249,10703.279189
10.303657,499,10714.590122
35.242025,1001,10736.163069
29.041115,1001,10756.530071
5.575189,135,10759.669433
5.653236,120,10762.729498
1.265295,74,10764.847205
4.315452,1001,10786.874485
17.941243,1001,10807.298665
20.216772,521,10818.461242
6.704094,148,10821.888461
40.426594,1001,10842.100358
30.39078,1001,10862.205064
36.770334,745,10877.287153
28.653419,1001,10897.838424
5.526048,190,10902.149389
5.727183,152,10905.760835
6.286072,338,10912.886431
6.204791,177,10916.790541
29.58797,1001,10936.914003
16.050323,474,10947.009597
34.955277,904,10966.072463
6.964996,151,10969.587225
4.601223,266,10975.436438
28.678667,1001,10996.008429
3.377326,150,10999.518762
39.815006,1001,11019.904152
10.655181,391,11028.167135
45.500974,1001,11048.487487
33.07667,1001,11069.814234
10.083301,1001,11090.547974
1.870877,58,11092.197003
13.823907,490,11102.539732
4.081541,149,11106.008804
8.466351,414,11114.610925
20.441501,1001,11134.78136
5.428248,202,11139.239948
22.171432,781,11155.055644
18.905968,1001,11175.420651
7.319519,417,11184.126597
15.809122,1001,11204.372202
17.498979,924,11223.009482
26.69838,1001,11243.469726
18.340159,611,11256.322373
36.279791,1001,11277.482914
12.546881,773,11293.990209
19.740485,614,11307.398226
2.149489,91,11309.914268
5.624045,132,11313.363968
17.453738,1001,11336.05635
16.504273,1001,11358.606891
17.778919,1001,11379.93202
10.033356,319,11386.841533
38.060843,1001,11408.649102
19.176235,1001,11429.97193
27.375127,1001,11450.118604
52.832389,1001,11470.08029
2.728724,1001,11490.250962
40.64874,1001,11510.641122
33.670919,1001,11530.912132
5.688429,1001,11551.139426
13.485204,1001,11571.407914
21.096681,631,11584.278718
45.830163,1001,11604.555681
26.984248,1001,11625.038401
64.503827,1001,11645.117338
14.65977,1001,11665.280966
5.83721,193,11669.636065
29.502113,660,11683.854356
15.663014,403,11693.224244
47.454589,1001,11714.714934
12.148994,1001,11735.503205
17.059037,1001,11755.9051
23.933507,502,11766.228325
8.115666,210,11770.85476
61.422603,1001,11791.173683
28.577075,1001,11811.554665
17.50327,337,11818.714846
31.292652,1001,11839.166132
31.603525,1001,11859.925583
5.702906,403,11868.156231
23.886225,1001,11886.529542
42.99679,1001,11904.741124
10.741711,1001,11923.101543
65.344707,1001,11941.144662
28.041268,504,11950.497791
1.388107,848,11965.947492
1.906296,263,11971.092164
48.76646,1001,11989.249999
13.123698,1001,12007.392605
25.545963,1001,12025.583133
6.575941,374,12032.53201
28.411292,1001,12050.587366
2.681734,236,12055.268085
51.86881,1001,12073.400593
4.884615,176,12076.927572
8.049121,1001,12095.308806
68.870078,1001,12113.619466
31.487291,1001,12131.889487
29.345684,1001,12150.23905
54.676275,934,12167.171
4.994749,134,12169.995239
15.160698,1001,12188.039307
12.793486,1001,12206.198407
4.34764,169,12209.642666
21.956827,1001,12227.76055
19.690336,1001,12245.792702
47.423685,1001,12264.113637
17.522715,1001,12282.742624
19.371929,1001,12300.782656
22.280727,1001,12318.952339
56.961599,1001,12337.307563
36.849941,1001,12355.407822
54.309708,1001,12373.741781
22.941199,1001,12391.696218
31.172335,1001,12410.058231
34.004227,1001,12428.242985
51.226401,1001,12446.436669
29.964512,1001,12464.549478
22.996815,436,12473.487729
58.946421,1001,12492.007636
40.90974,1001,16519.97442
51.512241,1001,16538.738268
34.120608,1001,16559.230746
17.44074,1001,16577.377848
68.662634,1001,16595.389221
33.701415,1001,16612.99495
39.035312,1001,16630.448706
10.611054,1001,16647.778004
56.848443,1001,16665.258536
8.498438,230,16669.66973
66.220006,1001,16687.069417
50.118267,1001,16704.696613
6.846383,172,16708.053705
43.512384,1001,16725.60745
50.020158,1001,16743.245136
55.33978,1001,16760.732204
29.250948,1001,16778.39607
7.892015,311,16784.171326
31.036018,1001,16801.854084
23.352718,1001,16819.4077
48.245864,1001,16837.103025
60.531005,1001,16854.408908
50.136731,1001,16871.917343
65.51607,1001,16890.117329
69.331695,1001,16907.999733
54.18759,1001,16925.787804
68.303742,1001,16943.500439
42.512901,1001,16961.257389
21.271353,1001,16978.921355
54.1603,1001,16996.732328
24.928389,1001,17014.617229
15.190798,1001,17032.506111
67.981399,1001,17050.34321
52.644925,1001,17068.068683
64.47,1001,17085.829959
58.006697,1001,17103.441779
66.822577,1001,17121.470585
50.7781,1001,17140.043633
64.498433,1001,17157.780728
34.967268,1001,17175.548587
10.597936,1001,17193.343303
61.034392,1001,17211.076689
9.823145,1001,17228.969443
38.485936,1001,17246.683167
56.39392,1001,17264.542178
64.694725,1001,17282.278281
32.192341,810,17296.865429
27.834759,1001,17314.699237
46.471863,1001,17332.716527
59.893959,1001,17350.560607
55.861134,1001,17368.624626
58.901772,1001,17386.657483
43.736542,1001,17404.747282
62.976184,1001,17422.810166
63.157672,1001,17440.93396
41.171976,1001,17458.904567
39.822127,1001,17476.676876
63.042954,1001,17494.853206
62.232395,1001,17512.669249
58.516392,1001,17530.5648
59.575864,1001,17548.453971
65.597201,1001,17566.272615
56.768992,1001,17584.241282
68.063762,1001,17602.191352
28.900655,1001,17619.940648
38.430613,1001,17637.888438
64.232132,1001,17655.840253
49.929764,1001,17673.827773
65.195297,1001,17691.764908
59.659349,1001,17709.801466
64.077993,1001,17727.806691
51.201902,1001,17745.759023
29.594327,1001,17763.894861
22.310318,1001,17782.075208
64.123854,1001,17800.518072
61.802502,1001,17818.585396
53.18415,1001,17836.60788
54.347963,1001,17854.89604
21.204624,1001,17873.075168
47.354677,1001,17891.126747
59.831679,1001,17909.224758
58.096718,1001,17927.211349
10.591627,1001,17945.333172
63.444574,1001,17963.515107
32.334202,1001,17981.615124
28.565781,1001,17999.660131
28.779988,1001,18017.848981
63.262851,1001,18035.891123
25.782452,1001,18053.832082
19.834587,1001,18071.762695
57.278664,1001,18089.885086
65.070658,1001,18108.005346
58.107539,1001,18126.130048
13.063329,1001,18144.156163
59.420488,1001,18162.137479
56.243316,1001,18180.01258
29.26657,1001,18198.030458
57.483365,1001,18216.083369
67.953476,1001,18234.170031
19.774535,1001,18252.366407
20.536827,1001,18270.377636
27.61765,1001,18288.372835
58.289539,1001,18306.593714
3.359377,74,18308.364431
63.094065,1001,18326.512293
34.611914,1001,18344.658992
25.659172,1001,18363.349906
47.475837,1001,18381.420584
14.26762,1001,18399.764561
42.822809,1001,18419.593285
5.784579,188,18423.611967
49.401014,1001,18442.773361
58.974607,1001,18462.127504
61.070833,1001,18481.315925
62.663166,1001,18500.488291
2.551741,55,18502.020445
64.876177,1001,18521.342019
36.91786,1001,18540.884107
56.632605,1001,18560.481051
34.235977,1001,18579.979532
55.431252,1001,18600.069678
59.835317,1001,18619.569074
59.508946,1001,18638.972324
16.508181,277,18644.66061
28.039186,1001,18663.980205
27.267397,1001,18683.489046
44.7858,1001,18703.408959
18.112234,1001,18722.75376
25.237727,1001,18742.209382
26.161324,1001,18761.551702
55.628079,1001,18780.994604
57.032378,1001,18800.472025
43.877871,691,18814.383361
2.833172,61,18816.072773
41.629889,1001,18835.643749
16.950614,1001,18855.148715
51.137034,1001,18874.59855
57.774627,1001,18893.795889
37.167452,1001,18913.343345
3.506953,377,18920.916896
47.74792,1001,18940.361417
52.845087,1001,18959.843995
59.651005,1001,18979.006888
8.37956,1001,18998.242369
35.01519,624,19010.441203
5.892586,1001,19029.697161
55.727967,1001,19048.953555
58.045474,1001,19068.134447
21.160762,1001,19087.247761
28.549458,926,19105.108228
52.973641,1001,19124.196452
33.103253,792,19139.414611
52.190494,884,19156.460763
46.420961,1001,19175.922041
57.577098,1001,19195.321869
35.654619,1001,19214.73053
57.37687,1001,19234.136453
47.408012,1001,19253.820987
63.495319,1001,19273.54641
50.593993,1001,19293.019991
60.492303,1001,19312.620542
29.936064,1001,19331.952383
49.615306,1001,19351.367876
55.157234,1001,19370.76494
54.379598,1001,19390.300499
52.301675,1001,19409.522313
51.064749,1001,19428.75422
17.494574,530,19439.12679
32.042186,1001,19458.400935
4.510932,107,19460.932442
57.726662,1001,19480.91651
48.385933,1001,19500.508599
3.693786,178,19504.431511
33.302076,1001,19523.826256
46.753644,1001,19543.125841
44.205513,1001,19562.200896
47.931472,1001,19581.509062
32.103754,1001,19600.899393
43.401477,1001,19620.533761
29.018625,1001,19640.184062
55.344806,1001,19659.774467
53.765659,1001,19679.434535
13.867896,1001,19698.895455
2.105635,73,19700.771264
34.52416,1001,19720.249345
50.976086,1001,19739.984099
50.012501,1001,19759.390527
51.429229,1001,19778.824673
43.379239,1001,19798.2409
37.584743,1001,19819.969949
10.612131,1001,19841.413037
34.36894,1001,19862.732921
29.165908,1001,19883.732998
20.164497,473,19894.057941
4.930615,1001,19915.085223
47.384556,1001,19936.218643
54.93343,1001,19957.009923
62.763305,1001,19977.999266
57.37379,1001,19999.035324
51.137713,1001,20019.918902
61.272373,1001,20040.716081
55.114869,1001,20061.704538
18.572033,533,20073.042323
46.23894,1001,20093.965348
56.401004,1001,20114.958458
49.617012,1001,20136.062939
34.408978,1001,20157.125582
39.433713,1001,20178.186005
58.025068,1001,20199.228479
16.934992,1001,20220.278577
59.106621,1001,20241.303445
56.296879,1001,20262.331426
50.062498,1001,20283.463854
51.036829,1001,20304.3421
40.35102,1001,20325.621382
53.614998,1001,20346.640454
1.39738,636,20360.06254
33.447549,1001,20381.043945
56.778937,1001,20401.876276
56.586513,1001,20422.878323
63.598802,1001,20443.844858
61.667362,1001,20464.623091
0.202095,143,20468.012929
47.377706,1001,20488.745599
16.680002,1001,20509.985355
29.045833,1001,20530.919655
55.840959,1001,20551.777803
57.707096,1001,20572.702173
40.467314,1001,20593.501052
58.734404,1001,20614.628575
27.078855,684,20629.140878
64.43304,1001,20650.120776
64.92267,1001,20670.917746
15.762584,1001,20692.042436
62.097712,1001,20713.423556
13.644716,1001,20734.248903
54.680675,1001,20755.171063
25.385321,1001,20776.109522
60.22942,1001,20797.044064
36.267522,1001,20817.937332
0.900714,414,20826.757994
49.369784,1001,20847.76884
7.967759,1001,20868.585407
47.400624,1001,20889.803686
33.118361,1001,20910.810123
63.441165,1001,20931.896151
3.645864,1001,20952.654796
62.14521,1001,20973.534139
48.808301,1001,20994.47175
36.570902,635,21007.897969
48.328313,1001,21028.736284
2.332688,192,21033.103752
52.457342,1001,21053.6842
16.788355,1001,21074.521854
20.709888,467,21084.603101
60.635854,1001,21105.675106
46.85764,1001,21126.55346
58.348183,1001,21147.325488
63.038576,1001,21168.148876
1.784382,349,21175.754608
63.665351,1001,21196.438367
62.119488,1001,21217.212095
0.74377,423,21226.297905
0.109491,287,21232.672551
0.218138,349,21240.229519
12.682538,703,21254.957994
21.737981,372,21263.067577
0.96455,1001,21283.972112
12.47131,726,21299.095293
5.044691,1001,21321.415424
0.73083,1001,21342.568864
49.379376,1001,21363.536743
63.245393,1001,21384.588989
45.134757,1001,21405.608871
59.278171,1001,21428.068815
0.063293,1001,21449.986298
0.610538,1001,21470.987205
0.491881,277,21477.304384
39.715082,958,21497.270419
6.361458,171,21501.235529
29.352555,536,21512.655476
